"date","Dasyatis_akajei","Sardinops_melanostictus","Engraulis_japonicus","Plotosus_lineatus","Plecoglossus_altivelis","Saurida_sp.","Syngnathus_schlegeli","Hippocampus_coronatus","Mugil_cephalus","Hyporhamphus_sajori","Pterois_lunulata","Scorpaena_miostoma","Scorpaenodes_littoralis","Sebastiscus_marmoratus","Sebastes_thompsoni","Sebastes_inermis","Sebastes_oblongus","Sebastes_pachycephalus.pachycephalus","Inimicus_japonicus","Hypodytes_rubripinnis","Platycephalus_sp..2","Inegocia_japonica","Hexagrammos_otakii","Hexagrammos_agrammus","Furcina_osimae","Furcina_ishikawae","Pseudoblennius_cottoidae","Lateolabrax_japonicus","Epinephelus_akaara","Epinephelus_awoara","Apogon_semilineatus","Seriola_dumerili","Trachurus_japonicus","Leiognathus_nuchalis","Equulites_rivulatus","Lutjanus_ophuysenii","Lutjanus_russellii","Parapristipoma_trilineatum","Acanthopagrus_schlegelii","Pagrus_major","Sillago_japonica","Upeneus_tragula","Upeneus_japonicus","Chaetodon_modestus","Chaetodontoplus_septentrionalis","Goniistius_zonatus","Goniistius_quadricornis","Ditrema_temmincki","Chromis_notata.notata","Abudefduf_vaigiensis","Terapon_jarbua","Rhyncopelates_oxyrhynchus","Oplegnathus_fasciatus","Oplegnathus_punctatus","Girella_punctata","Choerodon_azurio","Semicossyphus_reticulatus","Pseudolabrus_sieboldi","Suezichthys_gracilis","Halichoeres_poecilopterus","Halichoeres_tenuispinnis","Dictyosoma_burgeri","Stichaeus_nozawai","Parapercis_snyderi","Parapercis_sexfasciata","Parablennius_yatabei","Istiblennius_enosimae","Omobranchus_fasciolatoceps","Omobranchus_elegans","Petroscirtes_springeri","Petroscirtes_breviceps","Calliurichthys_japonicus","Repomucenus_curvicornis","Trimma_grammistes","Eviota_abax","Chaenogobius_gulosus","Sagamia_geneionema","Gymnogobius_heptacanthus","Pterogobius_zonoleucus","Pterogobius_elapoides","Istigobius_campbelli","Istigobius_hoshinonis","Cryptocentrus_filifer","Acentrogobius_pflaumii","Tridentiger_trigonocephalus","Favonigobius_gymnauchen","Siganus_fuscescens","Sphyraena_pinguis","Paralichthys_olivaceus","Pleuronichthys_cornutus","Rudarius_ercodes","Thamnaconus_modestus","Stephanolepis_cirrhifer","Paramonacanthus_japonicus","Takifugu_pardalis","Takifugu_snyderi","Takifugu_poecilonotus","Takifugu_niphobles"
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.333333333333333,0,0,0,10.3333333333333,0,0,0,0,0,1,6.66666666666667,0,0,0,0,0,0,0,1.33333333333333,0.333333333333333,0,0,0,0,0,1.33333333333333,0,0,3.33333333333333,0,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0.333333333333333,3.33333333333333,4.33333333333333,0,0,0,0,0,2.33333333333333,0.333333333333333,0.333333333333333,0,0,0,1,0.666666666666667
2050,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,166.666666666667,0,0,0,0,0,0,7.66666666666667,0.333333333333333,0,0,0,0,0,0,1.66666666666667,0.666666666666667,0,0,0,0,0,13.6666666666667,0,0,5.33333333333333,0,1.66666666666667,3.33333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,16.6666666666667,0.333333333333333,0,0,0,0,4,0,0,0,0,0,1.66666666666667,0.666666666666667
2061,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,11.6666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,150,0,0,1.66666666666667,0,0,0.333333333333333,2.33333333333333,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,14.6666666666667,0,0,5,0,1.33333333333333,2,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,2,8,0,0,0,0,0,4.33333333333333,0,0,0,0,0,1,0
2075,0,10,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,60,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,283.333333333333,0,0,5.33333333333333,0,0,2.33333333333333,2.66666666666667,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,24.6666666666667,0,0,4.66666666666667,0.333333333333333,1,11,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,8.33333333333333,0,53.3333333333333,18.3333333333333,0,0,11.3333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333
2089,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,18,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,2.33333333333333,0,133.333333333333,0,0,4,0,0.666666666666667,1.66666666666667,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,4.33333333333333,0,0,2,0,0.666666666666667,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,2.33333333333333,8,0,2.66666666666667,33.3333333333333,0,0,18.3333333333333,0,0.666666666666667,0,0,0,0,0.333333333333333
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,180,0,0,3.33333333333333,1.33333333333333,3.33333333333333,0.666666666666667,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,3.33333333333333,0,0,3,0,2,15,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0,0,10,0,0,13,0,1.66666666666667,0,0,0,0.333333333333333,0.333333333333333
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,166.666666666667,0,0,1.66666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,1,0,0,0,0,1,0.333333333333333,0,0,0,0,0,8.66666666666667,0,0,1.66666666666667,0,3.33333333333333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.33333333333333,0,3.33333333333333,26.6666666666667,0,0,20,0,0,0,0,0,0.333333333333333,0.333333333333333
2137,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,33.3333333333333,0,0,1,0,0,0.333333333333333,1.33333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0.333333333333333,0,1.33333333333333,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,1,19.6666666666667,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,66.6666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,3.33333333333333,0,0,0.666666666666667,0.333333333333333,3,6.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,2,20.6666666666667,0,0.333333333333333,0,0,0,11,0,0,0,0,0,0.333333333333333,0.333333333333333
2163,0,0,33.3333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,9.33333333333333,0,0.333333333333333,0,0,0,0,0,1,0,0,0.333333333333333,0,0.333333333333333,0,0,0,133.333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0.333333333333333,0,3.66666666666667,8,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,14.3333333333333,0,0.333333333333333,0,0,0,3,0,0,0,0,0,1.33333333333333,0.333333333333333
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3333333333333,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,166.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,3.66666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,1,23.6666666666667,0,0,0,0,0,18,0,0,0,0,0.333333333333333,1,0.666666666666667
2197,0,0,400,0,33.3333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,1,0,1.66666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,1.33333333333333,29.6666666666667,0,0,0,0,0,4.33333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333
2210,0,0,133.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,17,0,0,0,0,0,10.3333333333333,0,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333
2227,0,0,0,0.333333333333333,3.33333333333333,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,14.3333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0.666666666666667
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,8,0,0,0,0,0,1,0,0,0,0,0,1,0
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,2.33333333333333,0,0,0,0,0,2.66666666666667,0.333333333333333
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2.66666666666667,5.66666666666667,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,1.66666666666667,0.333333333333333
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,8.66666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,1.33333333333333,0
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1.33333333333333,8,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6666666666667,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,3.33333333333333,0,0,3.33333333333333,0,4.33333333333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1.33333333333333,4,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0.333333333333333,0.333333333333333
2333,0,0,133.333333333333,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,2.33333333333333,0,1.66666666666667,8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,4,0,0,0,0,0,2,0,0,0,0,0,0.666666666666667,0
2349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,1,0,0,1.33333333333333,0,4.66666666666667,15.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6666666666667,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0,0,0.333333333333333,2.66666666666667,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,1.66666666666667,0,5.66666666666667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,1.33333333333333,0,0,0,0,0,1.33333333333333,0,0,0,0,0,1,1.33333333333333
2375,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,44.3333333333333,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,333.333333333333,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,1.66666666666667,0.666666666666667,0,0,0,0,0,1.33333333333333,0,0,1.66666666666667,0,15,9.33333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0.333333333333333,1.33333333333333
2397,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,47.6666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,101.666666666667,0,0,0,0,0,1.33333333333333,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.3333333333333,0,0.666666666666667,2,0,11.3333333333333,13.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,23.3333333333333,0,0,0,0,3.33333333333333,16.6666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0
2409,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,56.3333333333333,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,333.333333333333,0,0,0,0,0,3,9.66666666666667,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,36.3333333333333,0,0.666666666666667,0.333333333333333,0,6.33333333333333,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,1,8,0,0,140,0.333333333333333,0,2.66666666666667,0,0,0,0,0,0.666666666666667,0
2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,166.666666666667,0,0,0.666666666666667,0,0,1.33333333333333,3,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,1.66666666666667,0,1,3.33333333333333,0,6.33333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.666666666666667,7.66666666666667,0,0,0,0,0,4,0,0,0,0,0,0.333333333333333,0
2446,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,23.6666666666667,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0,1,0.333333333333333,0,0,200,0,0,1.33333333333333,0,0,1,3.33333333333333,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,37.6666666666667,0,0.666666666666667,3.66666666666667,0,4,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66666666666667,0,0,0,0,1,5,0,2,0,0,0,6.33333333333333,0,0,0,0,0,1.33333333333333,0
2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,133.333333333333,0,0,1,0.333333333333333,0,0.666666666666667,4,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,1.33333333333333,0,0.666666666666667,2.66666666666667,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.33333333333333,0,0,0,0,0,2.33333333333333,0.333333333333333
2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,200.666666666667,0,0,0.666666666666667,0.666666666666667,0,0.666666666666667,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,8.33333333333333,24.3333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0.333333333333333,0,0,0.333333333333333,2.66666666666667,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,1.66666666666667,0,0,0.333333333333333,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0.666666666666667,1,0,9,22.3333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,2.66666666666667,0,0,0,12.3333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333
2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.666666666666667,1.66666666666667,0,4.66666666666667,3.33333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1.66666666666667,0,0,0.666666666666667,0.333333333333333,1.33333333333333,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,134,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0.333333333333333,0.666666666666667,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,6.66666666666667,24.3333333333333,0,0,0,0,0,3,0,0,0,0,0,0.666666666666667,0
2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,2.66666666666667,24.6666666666667,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0.333333333333333,0
2545,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,12.6666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.333333333333333,0,3,22.3333333333333,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667
2564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0.333333333333333,2.33333333333333,21.3333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333
2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,3,15.3333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,16.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333
2615,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,10,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333
2627,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,2,10.3333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0
2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,3.33333333333333,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0.333333333333333
2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.66666666666667,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,8,18.6666666666667,0,0,0,0,0,1,0,0,0,0,0,2,0
2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,4,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,3.66666666666667,5,0,0,0,0,0,0.666666666666667,0,0,0,0,0,2.66666666666667,0
2696,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,1.33333333333333,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,8.33333333333333,20.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,3.33333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,1.66666666666667,0.333333333333333
2719,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,11.6666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,83.3333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,2.33333333333333,0,4.33333333333333,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,9.66666666666667,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333
